track_id,genre,mf_prompt,qwen_summary,track_path
137049,electronic,"This track is a dark, atmospheric Trap piece that leans into a moody, cinematic sub‑genre often heard in contemporary internet‑driven hip‑hop.  The production is polished and high‑fidelity, built around a deep, resonant 808 bass that anchors the low end, while crisp trap drums—tight kicks, snappy snares, and rapid hi‑hat rolls—drive the rhythm. A melancholic synth melody weaves through the mix, adding a haunting, melodic counterpoint to the percussive foundation. The stereo field is wide, with the bass and drums centered for impact and the synth elements panned to create depth and space. The duration of the piece is 10.09 seconds. Vocals consist of a male spoken‑word performance that is heavily processed with reverb and delay, giving it an ethereal, almost disembodied quality. The delivery is calm and measured, functioning more as a narrative thread than a traditional sung line. The spoken text is in English and includes lines such as “Host and equality,” “That looking car,” and “Be careful, kid,” which reinforce the track’s introspective and slightly ominous vibe. Lyrically, the piece explores themes of equality, observation, and caution, using concise, cryptic phrases that echo the track’s brooding atmosphere. The repetition of the phrase “Host and equality” acts as a subtle hook, anchoring the listener’s attention amid the evolving instrumental backdrop. Structurally, the song opens with an atmospheric synth intro that sets a contemplative mood before the trap drums and 808 bass enter, establishing the main groove. The spoken‑word verses are interspersed with short instrumental breaks that allow the synth melody to breathe and the low‑end to swell, creating dynamic contrast. A brief bridge introduces a slightly altered drum pattern and a deeper bass modulation before returning to the core groove for the final spoken passage, which fades out with the synth lingering in the mix. Overall, the track conveys a brooding, introspective mood that fits within the modern trap aesthetic while borrowing cinematic textures. Its polished production, heavy low‑end, and processed spoken narrative place it firmly in the current wave of dark, mood‑driven trap music that often serves as a backdrop for visual media or personal reflection.","A dark, atmospheric Trap track with a moody, cinematic mood, featuring a melancholic synth melody, a slow and deliberate tempo of 80 BPM, rooted in a deep 808 bass and driven by crisp trap drums, and supported by a stereo field with wide panning and processed spoken-word vocals.",fma/selected_samples/137049_electronic.wav
137054,electronic,"This track is a dark, atmospheric Industrial Techno piece that blends the relentless drive of classic techno with the gritty, mechanistic textures of industrial music.  The production is polished and high‑fidelity, featuring a wide, immersive stereo field that emphasizes the track’s hypnotic, futuristic vibe. The duration of the piece is 10.00 seconds. Instrumentation centers on a deep, pulsating synth bass that anchors the groove, while a precise drum‑machine delivers a steady four‑on‑the‑floor kick, crisp hi‑hats, and tight percussive clicks. Layered atop this foundation are evolving synth pads and arpeggiated lines that shift subtly in timbre, creating a sense of motion without breaking the track’s consistent energy. The mix is clean and balanced, with the low end tightly compressed for punch and the high‑frequency elements given space through careful EQ and stereo widening. There are no vocal parts, so the focus remains entirely on the instrumental texture and rhythmic propulsion. Structurally, the composition follows a typical techno arc: an introductory segment introduces the bass and kick, gradually adding atmospheric pads and arpeggios; a middle section builds tension through incremental layering and filter sweeps; a brief breakdown strips back to the core rhythm before re‑introducing the full arrangement for a final, driving climax that sustains the track’s relentless momentum to the end. Overall, the mood is intense and immersive, evoking a futuristic, industrial landscape that would suit underground club settings or cinematic scenes depicting mechanized environments. The track’s aesthetic reflects the contemporary resurgence of industrial‑infused techno, marrying dancefloor energy with a dark, cinematic atmosphere.","A dark, atmospheric Industrial Techno track with a hypnotic, intense mood, driven by a steady 128 BPM four-on-the-floor rhythm, featuring a deep synth bass, crisp drum-machine hits, evolving synth pads, and arpeggiated lines, creating a immersive, cinematic soundscape.",fma/selected_samples/137054_electronic.wav
138057,rock,"This Ambient song features a dark and suspenseful mood, built around a slow 82.0 BPM tempo in 3/4 time and set in the key of Eb major. The harmonic foundation is driven by a deep synth bass, while shimmering synth pads and plucked strings add texture and atmosphere. The chord progression centers on Ab and Eb, creating a haunting, minor‑toned backdrop. The overall effect is one of tension and unease, perfect for a suspenseful scene in a film or video game.","A dark and suspenseful Ambient song with a slow 82.0 BPM tempo in 3/4 time, key of Eb major, featuring a haunting minor-toned chord progression on Ab and Eb, supported by deep synth bass, shimmering synth pads, and plucked strings.",fma/selected_samples/138057_rock.wav
138059,rock,"This track is a melancholic acoustic folk ballad that blends intimate singer‑songwriter storytelling with a gentle, folk‑pop sensibility. The arrangement is built around a warm, fingerpicked acoustic guitar that carries the harmonic foundation, while a subtle electric bass adds depth and a soft, brushed drum kit provides a restrained rhythmic pulse. Production is clean and natural, emphasizing the organic timbres of the instruments and preserving the raw emotional resonance of the performance. The duration of the piece is 10.00 seconds. Vocals are delivered by a male singer whose timbre is clear, slightly raw, and deeply expressive. His melodic, heartfelt delivery conveys a sense of longing and introspection, with minimal processing that lets the natural nuance of his voice shine through. The lyrical content, though not fully transcribed, centers on themes of love, loss, and yearning, highlighted by the recurring line “Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,","A melancholic acoustic folk ballad featuring a slow, emotive melody with a tempo of 60 BPM, built around a warm fingerpicked acoustic guitar, a subtle electric bass, and a soft brushed drum kit, delivering a raw and introspective mood through clear, slightly raw vocals.",fma/selected_samples/138059_rock.wav
138061,rock,"This is an indie pop/R&B cover that reimagines a classic love ballad with a mellow, melancholic vibe. The track features a soft, melodic male vocal that glides over a gentle acoustic guitar arpeggio, a subtle bass line, and a delicate drum beat accented by shakers and tambourine. The production is clean and intimate, allowing the emotional nuance of the performance to shine through. The song moves at a steady 136.0 BPM and is set in the key of C# major, with a chord progression of C#maj7, Bbm, and F# that reinforces the wistful atmosphere. The beat is a relaxed 4, giving the piece a laid‑back, reflective feel. Overall, the arrangement creates a soothing, introspective mood that highlights the song’s romantic longing while staying true to its indie pop/R&B roots.","A soothing indie pop/R&B cover with a melancholic mood, featuring a soft melodic male vocal, gentle acoustic guitar arpeggios, subtle bass, and delicate drums with shakers and tambourine, performed at a relaxed 136 BPM in C# major with a chord progression of C#maj7, Bbm, and F#, creating an introspective and romantic atmosphere.",fma/selected_samples/138061_rock.wav
141617,electronic,"This track is a dark, atmospheric Industrial Techno piece that blends the relentless drive of classic techno with the gritty, mechanistic textures of industrial music.  The production is polished and high‑fidelity, featuring a wide, immersive stereo field that lets each element breathe while maintaining a constant, hypnotic pulse. The duration of the piece is 129.99 seconds. Instrumentation centers on a deep, pulsating synth bass that anchors the groove, while a punchy kick drum and crisp snare provide a tight, four‑on‑the‑floor foundation. Intricate hi‑hat patterns add rhythmic sparkle, and a variety of metallic percussive hits—such as clangs, scrapes, and filtered noise bursts—inject an industrial edge. Atmospheric synth pads float above the rhythm section, delivering a brooding, minor‑toned backdrop that reinforces the track’s dark mood. The mix emphasizes clarity and separation, with the low end tightly compressed for impact and the high‑frequency percussive elements given a touch of reverb to enhance spatial depth. There are no vocal parts, so the focus remains entirely on the instrumental texture and rhythmic momentum. Structurally, the composition follows a typical techno layout: an introductory segment that gradually introduces the bass and percussive layers, a steady main groove that builds tension through subtle filter sweeps and evolving synth textures, a brief breakdown where many elements drop out to spotlight the atmospheric pads, and a final return to the full‑force groove that drives the track to its conclusion. Dynamic shifts are achieved through the addition and subtraction of percussive layers and the modulation of synth timbres, creating a sense of forward motion without relying on melodic development. Overall, the mood is intense, brooding, and immersive, evoking the feel of a nocturnal factory floor or a dimly lit warehouse rave. By marrying the hypnotic repetition of techno with the abrasive, metallic character of industrial sound design, the track situates itself within the contemporary wave of dark electronic music that draws on both club culture and the aesthetic of post‑industrial soundscapes.","A dark, atmospheric Industrial Techno track with a brooding mood, driving melody, tempo of 128 BPM, and a chord progression in a minor key, featuring a deep synth bass, punchy kick, crisp snare, intricate hi-hats, metallic percussion, and atmospheric synth pads.",fma/selected_samples/141617_electronic.wav
143054,electronic,"This track is a high‑energy instrumental piece that blends the driving force of Electronic Dance Music (EDM) with the gritty, syncopated feel of Trap.  It sits at 120 BPM in A minor and is built around a simple yet effective harmonic loop that moves from a neutral “no‑chord” space into an A major chord, then shifts to an A minor chord before returning to silence, creating a subtle tension‑release arc. The duration of the piece is 10.05 seconds. Instrumentation & production: The arrangement is dominated by a deep, resonant 808 bass that anchors the low end, while crisp electronic drums—tight kicks, snappy snares, and rapid hi‑hat rolls—propel the rhythm forward. A bright, high‑pitched synth melody cuts through the mix, delivering the main hook with a clean, digital timbre. The production is polished and high‑fidelity, featuring a wide stereo field that places the bass centrally, the drums slightly off‑center, and the synth elements spread for maximum impact. Compression is applied aggressively to the drums and bass to maintain a consistently high volume level, while subtle reverb on the synth adds depth without sacrificing clarity. Vocal characteristics: No vocals are present; the track relies entirely on instrumental elements to convey its energy. Lyrical themes: Not applicable (instrumental). Structure & dynamics: The composition follows a loop‑based structure typical of club‑oriented EDM. It opens with a filtered intro that gradually introduces the 808 bass and a faint synth pad, building anticipation. The main loop—comprising the chord progression and the synth hook—enters after a few bars, establishing the core groove. Throughout the track, subtle variations in drum programming (e.g., added rolls, stuttered hi‑hat patterns) and occasional filter sweeps on the synth keep the repetition engaging. A brief breakdown strips back to the bass and a muted synth line before the full arrangement drops back in for the final section, delivering a satisfying climax. Theoretical insight: The shift from A major to A minor within the same root note creates a modal interchange that adds a fleeting sense of melancholy before resolving back to the neutral space, reinforcing the track’s forward‑moving momentum while hinting at an underlying emotional nuance. Overall mood & aesthetic: The piece exudes an energetic, club‑ready vibe, perfect for dance floors and high‑intensity workout playlists. Its blend of EDM polish with Trap’s rhythmic swagger situates it firmly within the contemporary electronic scene of the 2020s, where genre cross‑pollination and crisp production dominate the soundscape.","A high-energy instrumental track blending Electronic Dance Music (EDM) and Trap, featuring a 120 BPM A minor melody with a subtle tension-release chord progression, driven by deep 808 bass, crisp electronic drums, and a bright synth melody, creating an energetic and club-ready mood.",fma/selected_samples/143054_electronic.wav
143056,electronic,"This track is a minimalist electronic piece that leans toward an ambient‑techno aesthetic, blending sparse synth textures with a steady, hypnotic pulse.  It runs at 120 BPM in 4/4 time and is rooted in C minor, though the harmonic content is essentially absent, featuring only a brief C♯ maj7 coloration amid stretches of “no‑chord” ambience. The duration of the piece is 9.99 seconds. Instrumentation is deliberately restrained: a clean, high‑resolution synth pad provides a thin, evolving harmonic backdrop, while a crisp electronic drum loop—tight kick, subtle hi‑hat, and a muted snare—maintains a consistent groove. The production is polished and spacious, with a wide stereo field that places the pad slightly off‑center and the drums anchored in the middle, allowing each element to breathe without clutter. No additional melodic instruments or bass lines are present, reinforcing the track’s focus on texture and rhythm. There are no vocal parts, so the piece relies entirely on its instrumental atmosphere to convey mood. Lyrically, the track contains no sung content; the only textual element is a spoken line (“As soon as this signal is seen, the front cord should be disconnected”), which functions more as a conceptual cue than a lyrical theme. Structurally, the composition is essentially a continuous loop: an introductory synth swell leads directly into the main drum‑and‑pad groove, which repeats without distinct sections such as verses, choruses, or bridges. Dynamic variation is minimal, with subtle filter sweeps and slight amplitude modulation providing the only sense of progression. Overall, the mood is calm, meditative, and slightly futuristic, evoking the feel of a minimalist sound‑design exercise or a background texture for a tech‑oriented environment. Its clean production and restrained arrangement place it within the contemporary ambient‑electronic tradition that values space, repetition, and subtle sonic evolution over overt melodic or harmonic development.","A minimalist ambient-techno track with a calm, meditative mood, featuring a sparse melody at 120 BPM in 4/4 time, rooted in C minor with a C♯ maj7 coloration, supported by a clean synth pad and a tight electronic drum loop, emphasizing texture and rhythm over traditional harmonic progression.",fma/selected_samples/143056_electronic.wav
144723,electronic,"This track is a high‑energy Trap piece that blends modern trap production with a distinct Middle‑Eastern melodic flavor.  The instrumentation centers on a deep, resonant 808 bass, crisp trap drums with rapid hi‑hat rolls, and a bright, plucked synth lead that carries the main melodic hook. The production is polished and high‑fidelity, featuring a wide stereo image that places the drums and synths across the field while keeping the bass and vocals anchored in the center. The mix emphasizes a powerful low‑end punch and a clean, crisp high‑end, giving the track a confident, assertive vibe. The duration of the piece is 8.61 seconds. Vocals are delivered by a male rapper in a mid‑range register. His timbre is clear and direct, with a slightly aggressive edge that matches the track’s intensity. The rap style is rhythmic and assertive, employing a confident flow that rides the beat tightly. Processing is minimal, limited to standard compression and EQ, which preserves the natural character of his voice. Lyrically, the song focuses on themes of confidence, power, and self‑assertion. Repetitive, hook‑like lines such as “I’m the one” and “I’m the man” reinforce the boastful tone, while the verses expand on personal dominance and resilience. Structurally, the composition follows a straightforward verse‑chorus format. An intro establishes the driving beat and synth motif, leading into a verse where the rap verses build momentum. The chorus erupts with the full drum pattern and the plucked synth melody, heightening the track’s energy before returning to another verse. The arrangement maintains a consistent dynamic level, with subtle layering and occasional drops that keep the listener engaged without breaking the track’s relentless forward motion. Overall, the song exudes a bold, assertive mood, marrying contemporary trap aesthetics with an exotic melodic touch. Its polished production and confident vocal delivery place it firmly within the modern trap scene, while the Middle‑Eastern synth element adds a distinctive cultural flavor that sets it apart.","A high-energy Trap track with a bold, assertive mood, featuring a mid-tempo rhythm around 100 BPM, a bright plucked synth melody over a deep 808 bass and crisp trap drums, driven by a male rapper's confident and aggressive vocal delivery.",fma/selected_samples/144723_electronic.wav
144730,electronic,"This track is an instrumental electronic piece that blends elements of ambient and experimental music. It features a slow, steady tempo of 92.0 beats per minute and is set in the key of E major. The chord progression is E, Bm6, Amaj7, and the time signature is 3/4. The instrumentation includes layered synthesizers that create a dense, atmospheric soundscape, with a prominent arpeggiated melody that weaves through the mix. The overall mood is contemplative and slightly melancholic, with a sense of forward motion provided by the rhythmic arpeggios. The production is polished and spacious, allowing each synth voice to breathe while still contributing to a cohesive whole. This track would be well‑suited for a late‑night drive or a reflective moment, offering a sonic journey that balances introspection with subtle energy.","A contemplative and slightly melancholic instrumental electronic track in E major with a slow, steady tempo of 92 BPM, featuring a chord progression of E, Bm6, Amaj7 in 3/4 time, driven by layered synthesizers and arpeggiated melodies, creating a polished and atmospheric soundscape.",fma/selected_samples/144730_electronic.wav
145609,rock,"This track is an aggressive, high‑energy Metalcore piece that blends heavy, distorted guitar riffs with a driving double‑kick drum pattern and a punchy bass line. The production is polished and high‑fidelity, delivering a wide stereo image that emphasizes the intensity of the performance. The male lead vocalist delivers a raw, powerful timbre, alternating between melodic singing and harsh screaming, conveying a defiant and intense mood. The song’s lyrical focus centers on resilience and unbreakable spirit, highlighted by lines such as “We’ll never die, we won’t be broken down or pushed aside” and “The human spirit will never die.” Structurally, the composition follows a typical Metalcore format, moving from a forceful intro into verses that build tension, a soaring chorus that reinforces the anthemic message, and a breakdown that heightens the aggression before a final, climactic finish. Overall, the track captures the modern Metalcore aesthetic of relentless energy and emotional catharsis, situating itself within the contemporary scene that values both technical heaviness and emotive vocal delivery.","A modern Metalcore track with an aggressive, intense mood, featuring a fast-paced, high-energy melody at around 160 BPM, driven by heavy distorted guitars, driving double-kick drums, punchy bass, and a powerful mix of melodic singing and harsh vocals.",fma/selected_samples/145609_rock.wav
145808,electronic,"This track is a dark, atmospheric Trap piece that leans into the darker side of the genre, blending heavy 808‑driven low‑end with moody, minor‑key synth textures.  It sits at ≈103 BPM in 4/4 time and is rooted in F minor. The duration of the piece is 10.00 seconds. Instrumentation & production: The beat is built around a deep, resonant 808 bass that sustains the low‑frequency foundation, while crisp electronic drums—tight kicks, snappy snares, and rapid hi‑hat rolls—drive the rhythm. Dark, atmospheric synth pads and lead lines provide the melodic content, often using minor‑scale voicings that reinforce the track’s ominous vibe. The mix is polished and high‑fidelity, with a wide stereo field that places the synths and percussive elements across the spectrum, and aggressive compression that keeps the volume consistently high and impactful. Vocal characteristics: A male rapper delivers the verses in a baritone range with a confident, slightly aggressive timbre. The vocal style is rhythmic rap, articulated clearly and processed with auto‑tune/pitch correction, reverb, and delay to sit smoothly within the dense instrumental backdrop. Lyrical themes: The lyrics focus on street life, money, and personal struggle, exemplified by the recurring hook: *“I’m a young nigga, I’m a young nigga, I’m a young nigga, I’m a young nigga.”* This repetitive chant underscores the track’s self‑assertive, hustler‑centric narrative. Song structure & dynamics: The arrangement follows a typical trap framework—an intro of atmospheric synths that sets a brooding mood, followed by a verse where the rap verses ride the rolling hi‑hats and 808 pulse. The hook repeats after each verse, reinforcing the central lyrical mantra. A brief bridge or breakdown may strip back to the bass and synth pads before the final hook, creating a slight dynamic dip that heightens the impact of the concluding refrain. Theoretical grounding: Harmonic movement is minimal, revolving around a simple progression of Fm → Cm → Fm, with occasional “no‑chord” sections that let the rhythm and bass dominate. The shift from the tonic Fm to the relative minor Cm adds a subtle sense of tension, while the return to Fm restores the dark tonal center, supporting the track’s gritty atmosphere. Overall mood & context: The overall aesthetic is gritty, confident, and slightly ominous, embodying the modern trap sound that dominates contemporary hip‑hop playlists. Its polished production and heavy low‑end place it firmly within the current wave of dark trap music that emphasizes mood, bass power, and street‑centric lyrical content.","A dark, atmospheric Trap track with a moody, minor-key melody, 103 BPM tempo, F minor chord progression, and main instruments including deep 808 bass, crisp electronic drums, and dark synth pads, creating a gritty, confident, and slightly ominous mood.",fma/selected_samples/145808_electronic.wav
145814,electronic,"This track is a dark, atmospheric Trap‑Hip‑Hop piece that blends the low‑end weight of modern trap production with a moody, cinematic hip‑hop vibe.  It sits at a brisk 150 BPM in a straight 4/4 meter and is rooted in C minor. The duration of the piece is 10.00 seconds. Instrumentation & production: The beat is built around a deep, resonant 808 bass that anchors the low frequencies, while crisp electronic drums—tight kicks, snappy snares, and rapid hi‑hat rolls—drive the rhythm. Dark, atmospheric synth pads fill the mid‑range, providing a brooding backdrop, and a simple, repetitive synth melody cuts through the mix with a thin, metallic timbre. The production is polished and high‑fidelity, with a wide stereo field that places the pads and melodic synth elements across the left‑right spectrum, while the drums and bass remain centered and punchy. Compression is applied heavily on the drums to give them a tight, aggressive snap, and subtle side‑chain gating lets the 808 pulse breathe beneath the synths. Vocal characteristics: The vocal element consists of heavily processed male vocal samples that are chopped, pitch‑shifted, and drenched in reverb and delay. The timbre is gritty and distorted, functioning more as a rhythmic and textural layer than a lyrical narrative. The samples are looped and layered to reinforce the track’s hypnotic groove, with occasional stuttered bursts that accentuate the beat’s syncopation. Lyrical themes: No explicit lyrics are provided; the vocal snippets serve primarily as atmospheric texture rather than conveying a narrative. Song structure & dynamics: The arrangement follows a typical trap framework: an intro of filtered synth pads and a low‑pass‑swept 808 that builds tension, followed by the full‑beat drop where the drums, bass, and chopped vocal hooks lock in. A brief breakdown strips back to the pads and a minimal vocal fragment before the beat returns with added percussion fills, leading to an outro that gradually removes elements, leaving the 808 to fade out. Dynamic intensity rises with each re‑entry of the full drum pattern, while the breakdown provides a momentary release. Theoretical grounding: The chord progression—N → Cm7 → Bb → Cm7 → Bb → Cm7 → Bb → Cm7 → N—operates within the C‑minor tonal center. The repeated movement between Cm7 (i7) and Bb (♭VII) creates a modal‑mix feel, emphasizing the dark, minor quality while the ♭VII adds a slightly uplifting, almost Phrygian flavor. This loop reinforces the track’s brooding atmosphere and supports the hypnotic, repetitive nature of the vocal chops. Overall mood & aesthetic: The piece exudes a brooding, nocturnal vibe, perfect for late‑night drives or underground club settings. Its blend of trap percussion, deep 808s, and moody synth textures situates it firmly within the contemporary dark‑trap sub‑genre that has been prominent in the 2020s, reflecting a cultural trend toward atmospheric, bass‑heavy hip‑hop productions.","A dark, atmospheric Trap-Hip-Hop track with a moody, cinematic vibe, featuring a brisk 150 BPM 4/4 tempo in C minor, driven by a deep 808 bass, crisp electronic drums, dark synth pads, and a thin, metallic synth melody, creating a brooding, nocturnal mood.",fma/selected_samples/145814_electronic.wav
145831,electronic,"This track is a hypnotic Minimal Techno piece that leans into a dark, atmospheric aesthetic.  The production is clean and precise, built around a deep, resonant synth bass that anchors the groove while subtle, evolving synth pads and arpeggiated textures drift across a wide stereo field, creating a sense of depth and movement. Percussive elements are minimal yet crisp, emphasizing a steady, driving pulse that maintains a consistent, immersive flow throughout the piece. The overall mood is brooding and introspective, evoking the late‑night club environments where minimal techno thrives. The arrangement is deliberately sparse, allowing each tonal layer to breathe and contribute to the track’s hypnotic, immersive character.","A hypnotic Minimal Techno track with a brooding and introspective mood, featuring a deep synth bass, evolving synth pads, and arpeggiated textures, driven by a steady, driving pulse at around 120 BPM, using dark, atmospheric chords and main instruments including synth bass, pads, and crisp percussion.",fma/selected_samples/145831_electronic.wav
147297,electronic,"This track is a melancholic Indie Rock piece that leans toward an introspective, atmospheric sub‑style.  It moves at a brisk 150 BPM and is rooted in D minor, giving the music a somber tonal center. The arrangement is built around clean electric‑guitar arpeggios that weave a delicate, looping texture, a melodic bass line that underpins the harmony, and a steady drum groove that provides a subtle forward pulse without overpowering the mix. Production is polished and spacious, with a wide stereo field that lets each instrument breathe, while the overall mix is balanced to keep the vocals front‑and‑center. The duration of the piece is 10.01 seconds. Vocals are delivered by a female singer whose timbre is clear, slightly breathy, and emotionally resonant. She sings in English with a melodic, expressive style that emphasizes the song’s reflective mood. The vocal delivery is clean (no distortion or harsh effects) but is treated with modest reverb and delay to enhance the sense of space. Lyrically, the song explores themes of longing, emotional distance, and the search for connection. The chorus repeats the lines: *“I don’t ever say the city wants us, wants us, wants us, wants us, wants us, wants us, wants us, wants us.”* These repetitive phrasing underscores a feeling of yearning and the difficulty of expressing desire in an urban setting. Structurally, the composition follows a clear verse‑chorus format. An introductory guitar arpeggio sets the mood, leading into verses where the vocal melody is supported by the bass and drums. The chorus arrives with the repeated lyrical hook, heightening emotional intensity while the instrumentation remains relatively restrained, preserving the track’s intimate atmosphere. A brief bridge or instrumental interlude provides a subtle dynamic lift before returning to the final chorus, which fades out with the guitar’s lingering arpeggios. Overall, the song conveys a wistful, contemplative mood, situating itself within the modern Indie Rock tradition that values lyrical introspection and atmospheric production. Its polished sound and emotive vocal performance make it a fitting example of early‑2020s indie music that blends personal storytelling with understated, melodic instrumentation.","A melancholic Indie Rock track with a somber D minor chord progression, a brisk 150 BPM tempo, and a delicate, introspective melody, featuring clean electric guitar arpeggios, a melodic bass line, and a subtle drum groove, supported by polished production and emotive female vocals.",fma/selected_samples/147297_electronic.wav
147384,rock,"This track is a raw, high‑energy Hard Rock song that leans toward a garage‑rock aesthetic, driven by a punchy acoustic drum kit, a distorted electric guitar riff, and a gritty bass line. The male vocalist delivers a powerful, slightly raspy performance that sits front‑and‑center in the mix, while the production remains deliberately lo‑fi and unpolished, giving the recording a live‑room feel. The arrangement is built around a straightforward rock groove, with the drums and bass locking into a steady 4/4 pulse that propels the song forward. The guitar work is aggressive and melodic, featuring crunchy power‑chord riffs and occasional lead fills that add tension without sacrificing the track’s raw edge. Overall, the song captures the rebellious spirit of classic hard‑rock while embracing a modern, garage‑rock sensibility, making it a perfect fit for listeners who crave unapologetic, high‑octane rock music.","A raw, high-energy Hard Rock track with a gritty, rebellious mood, featuring a driving 4/4 tempo around 120 BPM, distorted power chords, and a punchy acoustic drum kit, bass, and raspy male vocals.",fma/selected_samples/147384_rock.wav
147387,rock,"This track is a high‑energy Hard Rock song that blends classic rock power with a modern, aggressive edge. The arrangement is built around heavily distorted electric guitars that trade lead lines and rhythm chops, a punchy drum kit that drives the rhythm with hard‑hitting kicks, snares, and cymbal crashes, and a solid bass guitar that anchors the low end. The production is deliberately raw and unpolished, preserving the live‑room feel and emphasizing the gritty, in‑your‑face character of the performance. The mix places the guitars front‑and‑center, with the drums and bass tightly compressed to create a tight, driving groove, while the vocals sit slightly back in the mix, adding to the sense of urgency and intensity. The overall mood is fierce and rebellious, capturing the spirit of classic hard‑rock anthems while delivering a fresh, hard‑hitting punch.","A high-energy Hard Rock track featuring distorted electric guitars, punchy drums, and a gritty bass, with a driving tempo of around 120 BPM, aggressive chord progressions, and a rebellious mood that emphasizes urgency and intensity.",fma/selected_samples/147387_rock.wav
147405,rock,"This track is a high‑energy Hard Rock/Heavy Metal piece that blends aggressive, riff‑driven guitar work with a driving rhythm section.  It sits at a moderate 76.92 BPM in a straight 4/4 feel and is rooted in F minor, giving it a dark, confrontational tonal center. The duration of the piece is 10.09 seconds. Instrumentation & production: The arrangement is built around heavily distorted electric guitars that deliver thick, palm‑muted power‑chord riffs and soaring lead lines. A punchy bass guitar locks tightly with a forceful drum kit—crashing cymbals, tight snare hits, and rapid double‑kick patterns—creating a relentless forward momentum. The mix is raw and powerful, with a wide stereo field that places the guitars front‑and‑center, the bass solidly in the low‑mid, and the drums spread for impact. Minimal processing keeps the sound gritty, emphasizing the live‑room energy typical of classic hard‑rock recordings. Vocal characteristics: The male lead vocalist sings in a mid‑to‑high range with a raw, slightly strained timbre that borders on shouting. His delivery is aggressive and energetic, matching the instrumental intensity. The vocals are presented clean (no harsh screams) but heavily compressed and given a touch of reverb to sit prominently in the mix. Lyrical themes: The lyrics convey a sense of defiance and self‑assertion, exemplified by the line “Why don’t we don’t fight the sky?” and the chant‑like “Cause we’re the best in town.” These phrases reinforce a rebellious, “we’re the best” attitude that aligns with the track’s confrontational mood. Song structure & dynamics: The composition follows a classic verse‑chorus layout. It opens with a brief, guitar‑driven intro that establishes the main riff, moves into a verse where the vocals enter over a tighter rhythm section, then bursts into a soaring chorus that lifts the energy with fuller guitar layers and heightened vocal intensity. A bridge or breakdown section likely provides a momentary pull‑back before the final chorus returns with added harmonic density, culminating in a decisive, high‑octane outro. Overall mood & aesthetic: The overall atmosphere is aggressive, rebellious, and unapologetically loud, channeling the spirit of early‑2000s hard‑rock and metal anthems. Its raw production and straightforward riff‑based songwriting place it firmly within the tradition of hard‑rock tracks that prioritize visceral impact over polished sheen, making it a fitting soundtrack for listeners seeking a cathartic, high‑energy experience.","A high-energy Hard Rock/Heavy Metal track with a dark, confrontational mood, driven by a 76.92 BPM 4/4 tempo, F minor chord progression, and a gritty mix of distorted electric guitars, punchy bass, and forceful drums, featuring aggressive vocals and rebellious lyrics.",fma/selected_samples/147405_rock.wav
